FECHA,DEPARTAMENTO,MUNICIPIO,TIPO_DE_EVENTO,DIVIPOLA,FALLECIDOS,HERIDOS,DESAPARECIDOS,AFECTADOS,FAMILIAS,VIVIENDAS_DESTRUIDAS,VIVIENDAS_AVERIADAS,LATITUD,LONGITUD
2019-05-06,ANTIOQUIA,SAN LUIS,INCENDIO DE COBERTURA VEGETAL,5660,0,0,0,0,0,0,0,6.024205956,-75.0076674
2019-05-06,SANTANDER,SANTA HELENA DEL OPON,MOVIMIENTO EN MASA,68720,0,0,0,0,0,0,0,6.40890734,-73.58206609
2019-05-07,RISARALDA,PEREIRA,INCENDIO ESTRUCTURAL,66001,0,0,0,5,1,0,1,4.803662773,-75.79579093
2019-05-07,MAGDALENA,SANTA MARTA,INCENDIO DE COBERTURA VEGETAL,47001,0,0,0,0,0,0,0,11.12189436,-73.88527855
2019-05-07,CUNDINAMARCA,PACHO,VENDAVAL,25513,0,0,0,27,9,0,9,5.168367634,-74.16336544
2019-05-07,CUNDINAMARCA,YACOPI,VENDAVAL,25885,0,0,0,115,34,0,34,5.591910157,-74.36480865
2019-05-08,CASANARE,PAZ DE ARIPORO,INUNDACION,85250,0,0,0,0,0,0,0,5.779915281,-70.86947037
2019-05-08,CASANARE,HATO COROZAL,INUNDACION,85125,0,0,0,0,0,0,0,6.03948032,-71.52445752
2019-05-08,ANTIOQUIA,COPACABANA,INCENDIO DE COBERTURA VEGETAL,5212,0,0,0,0,0,0,0,6.351882893,-75.50075633
2019-05-08,ARAUCA,TAME,INUNDACION,81794,0,0,0,0,0,0,0,6.390650479,-71.79178647
2019-05-08,NORTE DE SANTANDER,TIBU,VENDAVAL,54810,0,0,0,80,16,0,16,8.713507237,-72.79925855
2019-05-08,ARAUCA,SARAVENA,ACCIDENTE TRANSPORTE MARITIMO O FLUVIAL,81736,3,0,0,3,0,0,0,6.906941714,-71.85070757
2019-05-08,CUNDINAMARCA,SASAIMA,ACCIDENTE TRANSPORTE TERRESTRE,25718,0,4,0,4,0,0,0,4.946805263,-74.41230921
2019-05-08,SANTANDER,CERRITO,INUNDACION,68162,0,0,0,0,0,0,0,6.903923173,-72.64536324
2019-05-09,CUNDINAMARCA,"BOGOTA, D.C.",EXPLOSION,11001,0,1,0,1,0,0,0,4.316107698,-74.1810727
2019-05-09,TOLIMA,LIBANO,MOVIMIENTO EN MASA,73411,0,0,0,0,0,0,0,4.877936755,-75.04763076
2019-05-09,ANTIOQUIA,REMEDIOS,ACCIDENTE MINERO,5604,1,20,0,21,0,0,0,6.997267375,-74.55865652
2019-05-09,SANTANDER,SAN VICENTE DE CHUCURI,AVENIDA TORRENCIAL,68689,0,0,0,0,0,0,0,6.894292346,-73.53900334
2019-05-09,ANTIOQUIA,SANTO DOMINGO,AVENIDA TORRENCIAL,5690,2,0,0,4,0,0,0,6.481044132,-75.14260097
2019-05-09,ARAUCA,FORTUL,INUNDACION,81300,0,0,0,0,0,0,0,6.750907234,-71.79124241
2019-05-10,CUNDINAMARCA,"BOGOTA, D.C.",EXPLOSION,11001,4,30,0,140,28,0,28,4.316107698,-74.1810727
2019-05-10,CUNDINAMARCA,"BOGOTA, D.C.",EXPLOSION,11001,4,44,0,44,0,0,0,4.316107698,-74.1810727
2019-05-10,RISARALDA,PEREIRA,INUNDACION,66001,0,0,0,150,30,0,30,4.803662773,-75.79579093
2019-05-10,RISARALDA,PEREIRA,VENDAVAL,66001,0,0,0,25,5,0,5,4.803662773,-75.79579093
2019-05-10,CALDAS,MANIZALES,MOVIMIENTO EN MASA,17001,0,0,0,0,0,0,0,5.08343301,-75.50727881
2019-05-10,CHOCO,RIOSUCIO,INUNDACION,27615,0,0,0,0,0,0,0,7.389887937,-77.24067483
2019-05-10,SUCRE,SINCELEJO,INUNDACION,70001,0,0,0,185,37,0,37,9.316673928,-75.43174967
2019-05-10,SANTANDER,TONA,INUNDACION,68820,0,0,0,25,5,0,5,7.170891099,-72.93970443
2019-05-10,NORTE DE SANTANDER,LA PLAYA,MOVIMIENTO EN MASA,54398,0,0,0,0,0,0,0,8.256757875,-73.18789327
2019-05-11,VALLE DEL CAUCA,CALI,INCENDIO ESTRUCTURAL,76001,0,0,0,0,0,0,0,3.399043723,-76.57649259
2019-05-11,CAQUETA,FLORENCIA,MOVIMIENTO EN MASA,18001,0,0,0,7,1,1,0,1.749138704,-75.55823906
2019-05-12,ATLANTICO,BARRANQUILLA,INCENDIO ESTRUCTURAL,8001,0,4,0,12,0,0,0,10.98152051,-74.82771544
2019-05-12,CUNDINAMARCA,MEDINA,MOVIMIENTO EN MASA,25438,0,0,0,0,0,0,0,4.484437919,-73.40598487
2019-05-12,ANTIOQUIA,SAN ROQUE,MOVIMIENTO EN MASA,5670,0,0,0,0,0,0,0,6.466165211,-74.9450732
2019-05-12,ANTIOQUIA,LIBORINA,AVENIDA TORRENCIAL,5411,0,0,0,0,0,0,0,6.723990935,-75.78300046
2019-05-12,ANTIOQUIA,GOMEZ PLATA,MOVIMIENTO EN MASA,5310,0,0,0,0,0,0,0,6.709562839,-75.19270291
2019-05-12,ANTIOQUIA,SAN JOSE DE LA MONTAÑA,MOVIMIENTO EN MASA,5658,0,0,0,0,0,0,0,6.823258913,-75.67770826
2019-05-13,ANTIOQUIA,DON MATIAS,MOVIMIENTO EN MASA,5237,0,0,0,0,0,0,0,6.492403905,-75.42227687
2019-05-13,VICHADA,CUMARIBO,ACCIDENTE TRANSPORTE MARITIMO O FLUVIAL,99773,0,0,0,7,0,0,0,4.262454746,-69.52140484
2019-05-13,SANTANDER,BARRANCABERMEJA,TORMENTA ELECTRICA,68081,0,4,0,4,1,0,1,7.054074558,-73.78211646
2019-05-13,SANTANDER,PIEDECUESTA,INUNDACION,68547,0,1,0,1,0,0,0,6.97082104,-73.01481196
2019-05-13,ATLANTICO,CAMPO DE LA CRUZ,VENDAVAL,8137,0,0,0,200,40,0,40,10.38405079,-74.88466039
2019-05-13,META,GUAMAL,INUNDACION,50318,0,0,0,0,0,0,0,3.947775585,-73.95983864
2019-05-13,META,SAN JUAN DE ARAMA,MOVIMIENTO EN MASA,50683,0,0,0,0,0,0,0,3.289851171,-73.81635243
2019-05-14,TOLIMA,IBAGUE,COLAPSO ESTRUCTURAL,73001,0,0,0,6,1,1,0,4.451921427,-75.252591
2019-05-14,ATLANTICO,MALAMBO,VENDAVAL,8433,0,0,0,45,9,0,9,10.84828864,-74.80617555
2019-05-14,CUNDINAMARCA,GUAYABETAL,MOVIMIENTO EN MASA,25335,0,0,0,23,6,0,0,4.231875945,-73.83543981
2019-05-14,SANTANDER,FLORIAN,MOVIMIENTO EN MASA,68271,0,0,0,0,0,0,0,5.801106291,-73.95524931
2019-05-14,RISARALDA,LA CELIA,MOVIMIENTO EN MASA,66383,0,0,0,3,1,0,1,4.988127679,-76.00822678
2019-05-14,CAQUETA,FLORENCIA,INUNDACION,18001,0,0,0,9,3,0,2,1.749138704,-75.55823906
2019-05-14,SANTANDER,EL CARMEN DE CHUCURI,AVENIDA TORRENCIAL,68235,0,0,0,0,0,0,0,6.664260002,-73.56475288
2019-05-14,SANTANDER,HATO,AVENIDA TORRENCIAL,68344,0,0,0,0,0,0,0,6.559878299,-73.36178841
2019-05-14,CUNDINAMARCA,CAPARRAPI,MOVIMIENTO EN MASA,25148,0,0,0,7,2,0,2,5.381501399,-74.52123595
2019-05-14,PUTUMAYO,PUERTO GUZMAN,INUNDACION,86571,0,0,0,6402,3628,94,2406,0.746432215,-75.88022979
2019-05-14,PUTUMAYO,SANTIAGO,INUNDACION,86760,0,0,0,40,15,0,3,1.036021482,-76.97751684
2019-05-14,PUTUMAYO,SANTIAGO,INUNDACION,86760,0,0,0,15,2,0,2,1.036021482,-76.97751684
2019-05-14,PUTUMAYO,SANTIAGO,INUNDACION,86760,0,0,0,30,13,0,0,1.036021482,-76.97751684
2019-05-14,CHOCO,MEDIO SAN JUAN,INCENDIO ESTRUCTURAL,27450,0,0,0,7,1,1,0,4.621182739,-76.80861843
2019-05-15,META,VILLAVICENCIO,INUNDACION,50001,0,0,0,15,3,3,0,4.09166877,-73.49291595
2019-05-15,CHOCO,QUIBDO,MOVIMIENTO EN MASA,27001,0,0,0,15,3,0,3,5.7543229,-76.65015147
2019-05-15,CAQUETA,SOLITA,INUNDACION,18785,0,0,0,700,138,0,138,0.943939454,-75.64668544
2019-05-15,PUTUMAYO,MOCOA,MOVIMIENTO EN MASA,86001,0,0,0,0,0,0,0,1.26070915,-76.66584349
2019-05-15,PUTUMAYO,SIBUNDOY,INUNDACION,86749,0,0,0,5,1,0,1,1.228746922,-76.91307585
2019-05-15,PUTUMAYO,COLON,INUNDACION,86219,0,0,0,0,0,0,0,1.204815876,-76.97376805
2019-05-15,PUTUMAYO,PUERTO CAICEDO,INUNDACION,86569,0,0,0,45,30,0,0,0.70416861,-76.49864415
2019-05-15,PUTUMAYO,VILLAGARZON,MOVIMIENTO EN MASA,86885,0,0,0,15,3,0,3,0.911149515,-76.74495447
2019-05-16,META,PUERTO GAITAN,INCENDIO DE COBERTURA VEGETAL,50568,0,0,0,0,0,0,0,4.005034467,-71.63157429
2019-05-16,META,PUERTO GAITAN,INCENDIO DE COBERTURA VEGETAL,50568,0,0,0,0,0,0,0,4.005034467,-71.63157429
2019-05-16,META,PUERTO GAITAN,INCENDIO DE COBERTURA VEGETAL,50568,0,0,0,0,0,0,0,4.005034467,-71.63157429
2019-05-16,META,PUERTO GAITAN,INCENDIO DE COBERTURA VEGETAL,50568,0,0,0,0,0,0,0,4.005034467,-71.63157429
2019-05-16,META,PUERTO GAITAN,INCENDIO DE COBERTURA VEGETAL,50568,0,0,0,0,0,0,0,4.005034467,-71.63157429
2019-05-16,META,PUERTO GAITAN,INCENDIO DE COBERTURA VEGETAL,50568,0,0,0,0,0,0,0,4.005034467,-71.63157429
2019-05-16,META,PUERTO GAITAN,INCENDIO DE COBERTURA VEGETAL,50568,0,0,0,0,0,0,0,4.005034467,-71.63157429
2019-05-16,META,VILLAVICENCIO,MOVIMIENTO EN MASA,50001,0,0,0,0,0,0,0,4.09166877,-73.49291595
2019-05-16,SANTANDER,GUAVATA,MOVIMIENTO EN MASA,68324,0,0,0,0,0,0,0,5.944894844,-73.72173671
2019-05-16,CAUCA,TIMBIQUI,VENDAVAL,19809,0,0,0,75,15,0,15,2.699475127,-77.49131577
2019-05-16,META,CUMARAL,INUNDACION,50226,0,0,0,0,0,0,0,4.232526389,-73.31477539
2019-05-16,NARIÑO,BARBACOAS,INUNDACION,52079,0,0,0,0,0,0,0,1.44563774,-78.15621072
2019-05-16,CAUCA,PIAMONTE,INUNDACION,19533,0,0,0,135,27,0,27,1.054128816,-76.4443271
2019-05-16,MAGDALENA,FUNDACION,COLAPSO ESTRUCTURAL,47288,0,13,0,13,0,0,0,10.45937818,-73.88406518
2019-05-16,TOLIMA,VALLE DE SAN JUAN,MOVIMIENTO EN MASA,73854,0,0,0,0,0,0,0,4.182125647,-75.17148237
2019-05-17,QUINDIO,MONTENEGRO,INCENDIO ESTRUCTURAL,63470,0,0,0,5,2,1,1,4.521890945,-75.81806594
2019-05-17,LA GUAJIRA,ALBANIA,INCENDIO DE COBERTURA VEGETAL,44035,0,0,0,0,0,0,0,11.22869049,-72.53209657
2019-05-17,CALDAS,MANIZALES,COLAPSO ESTRUCTURAL,17001,0,1,0,1,0,0,0,5.08343301,-75.50727881
2019-05-17,SANTANDER,RIONEGRO,VENDAVAL,68615,0,0,0,175,35,0,35,7.474226085,-73.37246417
2019-05-17,CUNDINAMARCA,EL COLEGIO,INCENDIO ESTRUCTURAL,25245,0,6,0,32,5,6,0,4.556947085,-74.42658478
2019-05-17,META,EL DORADO,INUNDACION,50270,0,0,0,0,0,0,0,3.706969785,-73.83161892
2019-05-18,ANTIOQUIA,APARTADO,INUNDACION,5045,0,0,0,0,0,0,0,7.86047815,-76.58236264
2019-05-18,CAQUETA,EL DONCELLO,INUNDACION,18247,0,0,0,350,70,0,70,1.713734697,-75.26878109
2019-05-19,CUNDINAMARCA,GACHETA,MOVIMIENTO EN MASA,25297,1,0,0,1,0,0,0,4.867551134,-73.61773287
2019-05-19,CAUCA,TIMBIQUI,INUNDACION,19809,0,0,0,8510,1702,14,38,2.699475127,-77.49131577
2019-05-19,TOLIMA,MELGAR,MOVIMIENTO EN MASA,73449,0,0,0,25,5,0,3,4.193215498,-74.60517497
2019-05-19,CUNDINAMARCA,PAIME,VENDAVAL,25518,0,0,0,36,12,0,12,5.387647345,-74.16395696
2019-05-19,TOLIMA,RIOBLANCO,MOVIMIENTO EN MASA,73616,1,0,0,0,0,0,0,3.468077548,-75.85481103
2019-05-19,PUTUMAYO,VALLE DEL GUAMUEZ,INUNDACION,86865,0,0,0,0,0,0,0,0.42012589,-76.77067026
2019-05-19,ANTIOQUIA,VALDIVIA,INUNDACION,5854,2,0,1,3,0,0,0,7.265404213,-75.40094502
2019-05-19,VALLE DEL CAUCA,PALMIRA,ACCIDENTE TRANSPORTE TERRESTRE,76520,1,36,0,37,0,0,0,3.558392876,-76.22779972
2019-05-19,ANTIOQUIA,CHIGORODO,INUNDACION,5172,0,0,0,400,80,0,80,7.631665644,-76.63964213
2019-05-19,CAQUETA,CURILLO,INUNDACION,18205,0,0,0,0,268,0,268,1.115379292,-75.97328452
2019-05-20,QUINDIO,SALENTO,ACCIDENTE TRANSPORTE TERRESTRE,63690,1,6,0,7,0,0,0,4.611314654,-75.53092112
2019-05-20,BOLIVAR,MONTECRISTO,INUNDACION,13458,0,0,0,4500,900,0,900,8.01710024,-74.46342911
2019-05-20,VALLE DEL CAUCA,CALI,INCENDIO ESTRUCTURAL,76001,0,0,0,5,1,0,1,3.399043723,-76.57649259
2019-05-20,ATLANTICO,BARRANQUILLA,INUNDACION,8001,0,0,0,0,0,0,40,10.98152051,-74.82771544
2019-05-20,META,VILLAVICENCIO,VENDAVAL,50001,0,0,0,5,1,0,1,4.09166877,-73.49291595
2019-05-20,META,LA MACARENA,INCENDIO DE COBERTURA VEGETAL,50350,0,0,0,0,0,0,0,2.161863917,-74.09488076
2019-05-20,QUINDIO,ARMENIA,INCENDIO ESTRUCTURAL,63001,1,0,0,4,2,0,0,4.499501128,-75.72489985
2019-05-20,META,LEJANIAS,INUNDACION,50400,0,0,0,0,0,0,0,3.614714873,-74.09628467
2019-05-20,VICHADA,LA PRIMAVERA,INUNDACION,99524,0,0,0,58,11,0,0,5.517593607,-69.62044054
2019-05-20,BOYACA,CHITARAQUE,MOVIMIENTO EN MASA,15185,0,0,0,2,2,1,1,5.984394625,-73.42582375
2019-05-20,SAN ANDRES,SAN ANDRES,VENDAVAL,88001,0,0,0,15,3,0,3,12.54311512,-81.71762382
2019-05-20,CAQUETA,SOLANO,INUNDACION,18756,0,0,0,2600,520,0,520,0.096131862,-72.32036402
2019-05-21,RISARALDA,PEREIRA,COLAPSO ESTRUCTURAL,66001,0,0,0,4,1,1,0,4.803662773,-75.79579093
2019-05-21,CUNDINAMARCA,MOSQUERA,INCENDIO ESTRUCTURAL,25473,0,0,0,0,0,0,0,4.672714223,-74.23573194
2019-05-21,META,EL DORADO,INUNDACION,50270,0,0,0,20,4,0,4,3.706969785,-73.83161892
2019-05-21,BOLIVAR,ARJONA,INUNDACION,13052,0,0,0,0,0,0,0,10.16422123,-75.37121788
2019-05-22,QUINDIO,ARMENIA,INCENDIO ESTRUCTURAL,63001,0,2,0,5,2,1,1,4.499501128,-75.72489985
2019-05-22,QUINDIO,ARMENIA,VENDAVAL,63001,0,0,0,20,4,0,4,4.499501128,-75.72489985
2019-05-22,CESAR,TAMALAMEQUE,INUNDACION,20787,0,0,0,280,56,0,56,8.902075012,-73.7633962
2019-05-22,QUINDIO,CIRCASIA,VENDAVAL,63190,0,0,0,35,7,0,7,4.604845344,-75.66688449
2019-05-22,QUINDIO,CIRCASIA,COLAPSO ESTRUCTURAL,63190,0,0,0,2,1,1,0,4.604845344,-75.66688449
2019-05-22,ANTIOQUIA,URRAO,INUNDACION,5847,0,0,0,55,11,0,11,6.33534134,-76.25906482
2019-05-22,ANTIOQUIA,URRAO,VENDAVAL,5847,0,0,0,15,3,0,3,6.33534134,-76.25906482
2019-05-23,CUNDINAMARCA,VIOTA,INUNDACION,25878,0,0,0,70,14,0,14,4.436054105,-74.48543339
2019-05-23,ATLANTICO,BARRANQUILLA,INUNDACION,8001,0,0,0,45,9,0,9,10.98152051,-74.82771544
2019-05-23,SANTANDER,SIMACOTA,MOVIMIENTO EN MASA,68745,0,0,0,0,0,0,6,6.494231551,-73.45910992
2019-05-23,CUNDINAMARCA,NOCAIMA,INCENDIO ESTRUCTURAL,25491,0,1,0,5,1,1,0,5.066110761,-74.38975476
2019-05-23,CUNDINAMARCA,TOCAIMA,INUNDACION,25815,0,0,0,34,10,0,10,4.452072974,-74.64864406
2019-05-23,CUNDINAMARCA,UTICA,INUNDACION,25851,0,0,0,7,2,0,2,5.192795708,-74.47780003
2019-05-23,CORDOBA,TIERRALTA,INUNDACION,23807,0,0,0,590,118,0,118,7.813896829,-76.16846678
2019-05-23,SANTANDER,CHIMA,MOVIMIENTO EN MASA,68176,0,0,0,45,9,0,9,6.361627641,-73.40172144
2019-05-23,CORDOBA,MONTELIBANO,INUNDACION,23466,0,0,0,2554,818,0,0,7.866432635,-75.87533926
2019-05-23,SANTANDER,MOLAGAVITA,AVENIDA TORRENCIAL,68468,0,0,0,0,0,0,0,6.643290559,-72.81916274
2019-05-24,RISARALDA,PEREIRA,MOVIMIENTO EN MASA,66001,0,4,0,4,0,0,0,4.803662773,-75.79579093
2019-05-24,ANTIOQUIA,MEDELLIN,ACCIDENTE TRANSPORTE TERRESTRE,5001,1,10,0,11,0,0,0,6.257590259,-75.61103107
2019-05-24,ANTIOQUIA,MEDELLIN,ACCIDENTE TRANSPORTE TERRESTRE,5001,0,8,0,8,0,0,0,6.257590259,-75.61103107
2019-05-24,SANTANDER,SANTA BARBARA,AVENIDA TORRENCIAL,68705,0,0,0,0,0,0,0,6.988084711,-72.89608933
2019-05-24,ANTIOQUIA,COPACABANA,INUNDACION,5212,0,0,0,85,35,0,35,6.351882893,-75.50075633
2019-05-24,CORDOBA,LA APARTADA,INUNDACION,23350,0,0,0,1120,224,0,224,8.052218422,-75.28816022
2019-05-24,SANTANDER,CAPITANEJO,MOVIMIENTO EN MASA,68147,0,0,0,0,0,0,0,6.520200095,-72.67435203
2019-05-24,SANTANDER,TONA,INUNDACION,68820,0,0,0,0,0,0,0,7.170891099,-72.93970443
2019-05-24,CUNDINAMARCA,CHIA,MOVIMIENTO EN MASA,25175,0,0,0,0,0,0,0,4.857823671,-74.03809539
2019-05-24,ANTIOQUIA,CALDAS,INUNDACION,5129,0,0,0,80,30,0,30,6.054446841,-75.62642674
2019-05-24,CHOCO,JURADO,SISMO,27372,0,0,0,0,0,0,0,7.103338868,-77.67973662
2019-05-24,ANTIOQUIA,CACERES,ACCIDENTE TRANSPORTE TERRESTRE,5120,1,5,0,6,0,0,0,7.665155105,-75.22369744
2019-05-25,CHOCO,LLORO,INUNDACION,27413,0,0,0,0,0,0,0,5.585101179,-76.38544449
2019-05-25,RISARALDA,PEREIRA,VENDAVAL,66001,0,0,0,60,12,0,12,4.803662773,-75.79579093
2019-05-25,CALDAS,MANIZALES,MOVIMIENTO EN MASA,17001,0,0,0,0,0,0,0,5.08343301,-75.50727881
2019-05-25,ATLANTICO,BARRANQUILLA,INCENDIO DE COBERTURA VEGETAL,8001,0,0,0,0,0,0,0,10.98152051,-74.82771544
2019-05-25,VALLE DEL CAUCA,JAMUNDI,INUNDACION,76364,0,0,0,100,20,0,20,3.213892389,-76.62760418
2019-05-25,QUINDIO,ARMENIA,MOVIMIENTO EN MASA,63001,0,0,0,0,0,0,0,4.499501128,-75.72489985
2019-05-25,ANTIOQUIA,CAUCASIA,VENDAVAL,5154,0,0,0,24,6,0,6,7.867941792,-75.03501824
2019-05-25,HUILA,NEIVA,VENDAVAL,41001,0,0,0,40,8,0,8,2.993360046,-75.27236232
2019-05-25,CAUCA,MORALES,MOVIMIENTO EN MASA,19473,0,0,0,5,1,0,1,2.773663981,-76.74605152
2019-05-25,CHOCO,CONDOTO,INUNDACION,27205,0,0,0,0,0,0,0,5.070586101,-76.50701751
2019-05-25,TOLIMA,VILLAHERMOSA,MOVIMIENTO EN MASA,73870,0,0,0,5,1,0,1,4.965753461,-75.15592969
2019-05-25,ANTIOQUIA,ARBOLETES,INUNDACION,5051,0,0,0,125,25,0,25,8.611395262,-76.41478317
2019-05-25,CHOCO,BAGADO,INUNDACION,27073,0,0,0,50,12,0,12,5.503119772,-76.19796907
2019-05-26,CUNDINAMARCA,"BOGOTA, D.C.",ACCIDENTE TRANSPORTE TERRESTRE,11001,1,6,0,6,0,0,0,4.316107698,-74.1810727
2019-05-26,BOLIVAR,CARTAGENA,INUNDACION,13001,0,0,0,500,100,0,100,10.46343362,-75.45889915
2019-05-26,ANTIOQUIA,CAUCASIA,INUNDACION,5154,0,0,0,0,0,0,0,7.867941792,-75.03501824
2019-05-26,BOYACA,OTANCHE,INCENDIO ESTRUCTURAL,15507,0,0,0,15,3,3,0,5.753787787,-74.19719423
2019-05-26,BOYACA,CHIVOR,MOVIMIENTO EN MASA,15236,0,0,0,0,0,0,0,4.871181606,-73.36142379
2019-05-26,CUNDINAMARCA,LA PALMA,MOVIMIENTO EN MASA,25394,1,0,0,28,15,1,15,5.333400646,-74.40807863
2019-05-26,CORDOBA,PUERTO LIBERTADOR,INUNDACION,23580,0,0,0,250,50,0,50,7.711515736,-75.77123224
2019-05-26,QUINDIO,QUIMBAYA,COLAPSO ESTRUCTURAL,63594,1,0,0,1,0,0,0,4.610273497,-75.79205087
2019-05-26,ANTIOQUIA,SAN JERONIMO,MOVIMIENTO EN MASA,5656,0,0,0,25,5,0,5,6.438300409,-75.70310727
2019-05-26,BOLIVAR,CLEMENCIA,INUNDACION,13222,0,0,0,0,300,0,300,10.55663696,-75.31446653
2019-05-26,BOYACA,PAZ DE RIO,MOVIMIENTO EN MASA,15537,0,0,0,0,0,0,0,6.030008561,-72.75988018
2019-05-27,CHOCO,LLORO,INUNDACION,27413,0,0,0,2475,495,0,22,5.585101179,-76.38544449
2019-05-27,CESAR,VALLEDUPAR,INUNDACION,20001,0,0,0,850,170,0,170,10.21890277,-73.45784764
2019-05-27,RISARALDA,DOSQUEBRADAS,MOVIMIENTO EN MASA,66170,1,0,0,1,0,0,0,4.842021144,-75.66993655
2019-05-27,CORDOBA,MONTERIA,INUNDACION,23001,0,0,0,0,300,0,0,8.584698016,-75.95055079
2019-05-27,CORDOBA,CHIMA,INCENDIO ESTRUCTURAL,23168,0,2,0,5,1,1,0,9.11024941,-75.65237351
2019-05-27,CESAR,PUEBLO BELLO,VENDAVAL,20570,0,0,0,13,2,0,2,10.41736874,-73.61450632
2019-05-27,CHOCO,SIPI,INUNDACION,27745,0,0,0,1387,376,5,7,4.594415157,-76.54194459
2019-05-27,CORDOBA,PUERTO LIBERTADOR,VENDAVAL,23580,0,0,0,315,63,0,63,7.711515736,-75.77123224
2019-05-27,NORTE DE SANTANDER,CHINACOTA,VENDAVAL,54172,0,0,0,100,20,0,20,7.583353136,-72.58390978
2019-05-27,ANTIOQUIA,EL SANTUARIO,MOVIMIENTO EN MASA,5697,0,0,0,30,6,1,5,6.124209495,-75.25212278
2019-05-27,ANTIOQUIA,LIBORINA,INUNDACION,5411,0,0,0,0,0,0,0,6.723990935,-75.78300046
2019-05-27,ANTIOQUIA,ENVIGADO,MOVIMIENTO EN MASA,5266,0,0,0,56,11,0,11,6.154394922,-75.54686779
2019-05-27,SANTANDER,GUADALUPE,MOVIMIENTO EN MASA,68320,0,0,0,0,0,0,0,6.233278248,-73.40977445
2019-05-28,RISARALDA,DOSQUEBRADAS,INUNDACION,66170,0,0,0,400,80,0,80,4.842021144,-75.66993655
2019-05-28,TOLIMA,IBAGUE,INUNDACION,73001,0,0,0,4,1,0,1,4.451921427,-75.252591
2019-05-28,RISARALDA,SANTA ROSA DE CABAL,MOVIMIENTO EN MASA,66682,0,0,0,0,0,0,0,4.833789828,-75.54950174
2019-05-28,SANTANDER,PUERTO PARRA,MOVIMIENTO EN MASA,68573,0,0,0,0,0,0,0,6.685278856,-73.95761256
2019-05-28,SANTANDER,SANTA BARBARA,MOVIMIENTO EN MASA,68705,0,0,0,0,0,0,0,6.988084711,-72.89608933
2019-05-28,NORTE DE SANTANDER,TOLEDO,MOVIMIENTO EN MASA,54820,0,0,0,0,0,0,0,7.225864961,-72.30593418
2019-05-28,CUNDINAMARCA,UTICA,MOVIMIENTO EN MASA,25851,0,0,0,20,4,0,4,5.192795708,-74.47780003
2019-05-28,HUILA,ALGECIRAS,VENDAVAL,41020,0,0,0,170,34,0,8,2.49785068,-75.29134946
2019-05-28,CORDOBA,MONTERIA,TORMENTA ELECTRICA,23001,0,0,0,0,0,0,0,8.584698016,-75.95055079
2019-05-28,CORDOBA,LA APARTADA,INUNDACION,23350,0,0,0,1460,292,0,292,8.052218422,-75.28816022
2019-05-28,HUILA,HOBO,GRANIZADA,41349,0,0,0,0,0,0,0,2.541654161,-75.44781083
2019-05-28,ANTIOQUIA,TITIRIBI,MOVIMIENTO EN MASA,5809,0,0,0,0,0,0,0,6.058349971,-75.79966005
2019-05-28,CORDOBA,SAHAGUN,INUNDACION,23660,0,0,0,230,46,0,46,8.799007016,-75.42925664
2019-05-28,CORDOBA,CHINU,INUNDACION,23182,0,0,0,25,5,1,4,9.053287104,-75.37387363
2019-05-28,HUILA,TARQUI,AVENIDA TORRENCIAL,41791,0,0,0,40,8,0,5,2.130280544,-75.87534845
2019-05-29,RISARALDA,PEREIRA,MOVIMIENTO EN MASA,66001,0,0,0,19,8,3,5,4.803662773,-75.79579093
2019-05-29,TOLIMA,IBAGUE,MOVIMIENTO EN MASA,73001,1,1,0,2,0,0,0,4.451921427,-75.252591
2019-05-29,ANTIOQUIA,MEDELLIN,INUNDACION,5001,0,0,0,35,7,4,3,6.257590259,-75.61103107
2019-05-29,ANTIOQUIA,CAUCASIA,INUNDACION,5154,0,0,0,0,0,0,0,7.867941792,-75.03501824
2019-05-29,CUNDINAMARCA,CAPARRAPI,MOVIMIENTO EN MASA,25148,0,0,0,0,0,0,0,5.381501399,-74.52123595
2019-05-29,RISARALDA,BELEN DE UMBRIA,MOVIMIENTO EN MASA,66088,0,0,0,0,0,0,0,5.200398696,-75.86793893
2019-05-29,CAUCA,BUENOS AIRES,ACCIDENTE MINERO,19110,1,0,0,0,0,0,0,2.988923885,-76.62158951
2019-05-29,CAUCA,LA SIERRA,MOVIMIENTO EN MASA,19392,0,0,0,0,0,0,0,2.187473572,-76.78228032
2019-05-29,CORDOBA,LOS CORDOBAS,INUNDACION,23419,0,0,0,1250,250,0,250,8.823307063,-76.3430552
2019-05-29,HUILA,LA ARGENTINA,AVENIDA TORRENCIAL,41378,0,0,2,1680,84,3,17,2.156287619,-76.00679451
2019-05-30,META,CUBARRAL,AVENIDA TORRENCIAL,50223,0,0,0,6,1,1,0,3.834631516,-74.06232494
2019-05-30,RISARALDA,DOSQUEBRADAS,MOVIMIENTO EN MASA,66170,0,0,0,0,0,0,0,4.842021144,-75.66993655
2019-05-30,META,VILLAVICENCIO,MOVIMIENTO EN MASA,50001,0,0,0,0,0,0,0,4.09166877,-73.49291595
2019-05-30,MAGDALENA,EL BANCO,VENDAVAL,47245,0,0,0,0,0,0,0,9.114930635,-73.98105491
2019-05-30,CORDOBA,BUENAVISTA,INUNDACION,23079,0,0,0,1060,1060,0,100,8.191397953,-75.43382532
2019-05-30,CAUCA,LA VEGA,INCENDIO ESTRUCTURAL,19397,0,0,0,5,1,0,1,2.053933426,-76.7588062
